系统ID	表ID	表名	表中文名	表说明	FType	FSefDefSign
202	2020283	REC_Code_AppraiseGrade	面试评价等级表	面试评价等级表	0	0
202	2020284	REC_Code_ApproveStatus	招聘审批状态代码表	招聘审批状态代码表	0	0
202	2020285	REC_Code_AttchInfoTopic	附加信息主题代码表	附加信息主题代码表	0	0
202	2020286	REC_Code_Census	户口代码表	户口代码表	0	0
202	2020287	REC_Code_Certificate	证书代码表	证书代码表	0	0
202	2020288	REC_Code_CertificateCategory	证书类别代码表	证书类别代码表	0	0
202	2020289	REC_Code_CompanyKind	公司性质代码表	公司性质代码表	0	0
202	2020290	REC_Code_CurrencyType	币种代码表	币种代码表	0	0
202	2020291	REC_Code_Degree	学位代码表	学位代码表	0	0
202	2020292	REC_Code_DimissionTimeSpan	离职通知代码表	离职通知代码表	0	0
202	2020293	REC_Code_Diploma	学历代码表	学历代码表	0	0
202	2020294	REC_Code_FamilyOrigin	家庭出身代码	家庭出身代码	0	0
202	2020295	REC_Code_FoodTypeStatus	户粮性质代码表	户粮性质代码表	0	0
202	2020296	REC_Code_Function	职能代码表	职能代码表	0	0
202	2020297	REC_Code_FunctionCategory	职能类别代码表	职能类别代码表	0	0
202	2020298	REC_Code_HealthStatus	健康状况代码表	健康状况代码表	0	0
202	2020299	REC_Code_HomePlace	居住地代码表	居住地代码表	0	0
202	2020300	REC_Code_IDCardType	证件类型代码表	证件类型代码表	0	0
202	2020301	REC_Code_IdentityType	应聘人身份代码表	应聘人身份代码表	0	0
202	2020302	REC_Code_InterviewStatus	面试状态代码表	面试状态代码表	0	0
202	2020303	REC_Code_Language	语种代码表	语种代码表	0	0
202	2020304	REC_Code_LanguageAbility	语种能力代码表	语种能力代码表	0	0
202	2020305	REC_Code_MarriedStatus	婚姻状况代码表	婚姻状况代码表	0	0
202	2020306	REC_Code_MonthSalary	月薪代码表	月薪代码表	0	0
202	2020307	REC_Code_Nationality	国籍代码表	国籍代码表	0	0
202	2020308	REC_Code_PersonalCategory	应聘人类别代码表	应聘人类别代码表	0	0
202	2020309	REC_Code_PersonalIngredient	本人成分代码表	本人成分代码表	0	0
202	2020310	REC_Code_PlanOrigin	规划职位来源代码表	规划职位来源代码表	0	0
202	2020311	REC_Code_PoliticsStatus	政治面貌代码表	政治面貌代码表	0	0
202	2020312	REC_Code_Position	职位代码表	职位代码表	0	0
202	2020313	REC_Code_PositionCategory	职位类别代码表	职位类别代码表	0	0
202	2020314	REC_Code_PositionSimilarity	职位类似性代码表	职位类似性代码表	0	0
202	2020315	REC_Code_Remark	应聘人备注代码表	应聘人备注代码表	0	0
202	2020316	REC_Code_ReplyStatus	征集通知回复状态代码表	征集通知回复状态代码表	0	0
202	2020317	REC_Code_ReqAndPlanType	申请规划类别代码表	申请规划类别代码表	0	0
202	2020318	REC_Code_ReqCategory	用工申请类别代码表	用工申请类别代码表	0	0
202	2020319	REC_Code_SendStatus	征集发送状态代码表	征集发送状态代码表	0	0
202	2020320	REC_Code_Sex	性别代码表	性别代码表	0	0
202	2020321	REC_Code_Skill	技能代码表	技能代码表	0	0
202	2020322	REC_Code_SkillCategory	技能类别代码表	技能类别代码表	0	0
202	2020323	REC_Code_SkillGrade	技能等级代码表	技能等级代码表	0	0
202	2020324	REC_Code_Speciality	专业代码表	专业代码表	0	0
202	2020325	REC_Code_SpecialityCategory	专业类别代码表	专业类别代码表	0	0
202	2020326	REC_Code_SubmitStatus	用工申请提交状态代码表	用工申请提交状态代码表	0	0
202	2020327	REC_Code_Trade	行业代码表	行业代码表	0	0
202	2020328	REC_Code_TradeSimilarity	行业类似性代码表	行业类似性代码表	0	0
202	2020329	REC_Code_UpdateStatus	职位更新状态代码表	职位更新状态代码表	0	0
202	2020330	REC_Code_ViewStatus	面试过程状态代码表	面试过程状态代码表	0	0
202	2020331	REC_Code_WillWorkPlace	期望工作地点代码表	期望工作地点代码表	0	0
202	2020332	REC_Code_WorkKind	工作性质代码表	工作性质代码表	0	0
202	2020333	REC_Code_WorkPeriod	工作年限代码表	工作年限代码表	0	0
202	2020334	REC_Code_YearSalary	年薪代码表	年薪代码表	0	0
202	2020335	REC_HRInitCmt	录用意见代码表	录用意见代码表	0	0
202	2020336	REC_TRM_Conclusion	阶段记录结论表	阶段记录结论表	0	0
202	2020337	REC_TRM_PhaseType	阶段状态表	阶段状态表	0	0
203	2030282	HR_TR_ActivityExam	培训考试表	培训考试表	0	0
203	2030283	HR_TR_ActivityExamStyle	培训活动考核方式表	培训活动考核方式表	0	0
203	2030284	HR_TR_ActivityMsg	培训活动信息发布表	培训活动信息发布表	0	0
203	2030285	HR_TR_ActivityQuestionnaire	培训问卷表	培训问卷表	0	0
203	2030286	HR_TR_ActivitySummary	培训活动总结表	培训活动总结表	0	0
203	2030287	HR_TR_ActivityTrainStyle	培训活动培训方式表	培训活动培训方式表	0	0
203	2030288	HR_TR_AttachmentFile	培训资料附件表	培训资料附件表	0	0
203	2030289	HR_TR_Book	图书表	图书表	0	0
203	2030290	HR_TR_BookBorrow	借书表	借书表	0	0
203	2030291	HR_TR_BookCategory	图书类别表	图书类别表	0	0
203	2030292	HR_TR_ClassChannel	培训课程渠道关系表	培训课程渠道关系表	0	0
203	2030293	HR_TR_ClassMaterial	培训课程资料关系表	培训课程资料关系表	0	0
203	2030294	HR_TR_ClassParticipator	培训课程参与者表	培训课程参与者表	0	0
203	2030295	HR_TR_ClassSummary	培训课程总结	培训课程总结	0	0
203	2030296	HR_TR_ClassTeacher	培训课程讲师关系表	培训课程讲师关系表	0	0
203	2030297	HR_TR_EmpTrainNote	培训记录表	培训记录表	0	0
203	2030298	HR_TR_ExamClass	培训考试记录表	培训考试记录表	0	0
203	2030299	HR_TR_ExamPaper	考试试卷表	考试试卷表	0	0
203	2030300	HR_TR_ExamPaperInstance	试卷实例表	试卷实例表	0	0
203	2030301	HR_TR_NoticeProcess	培训征集过程表	培训征集过程表	0	0
203	2030302	HR_TR_OnLineExam	考试记录表	考试记录表	0	0
203	2030303	HR_TR_PaperExamGrade	考试成绩等级表	考试成绩等级表	0	0
203	2030304	HR_TR_PaperExamReply	考试回复结果表	考试回复结果表	0	0
203	2030305	HR_TR_PaperItem	试卷题目表	试卷题目表	0	0
203	2030306	HR_TR_Questionnaire	问卷表	问卷表	0	0
203	2030307	HR_TR_QuestionnaireInstance	调查问卷实例表	调查问卷实例表	0	0
203	2030308	HR_TR_QuestionnaireItem	问卷题目表	问卷题目表	0	0
203	2030309	HR_TR_QuestionnaireItemReply	问卷调查项目回复记录表	问卷调查项目回复记录表	0	0
203	2030310	HR_TR_QuestionnaireLog	问卷调查记录表	问卷调查记录表	0	0
203	2030311	HR_TR_RequirementClass	部门培训申请课程表	部门培训申请课程表	0	0
203	2030312	HR_TR_Suggestion	培训建议表	培训建议表	0	0
203	2030313	HR_TR_TrainActivity	培训活动表	培训活动表	0	0
203	2030314	HR_TR_TrainActivityClass	培训活动课程表	培训活动课程表	0	0
203	2030315	HR_TR_TrainApplication	个人培训申请	个人培训申请	0	0
203	2030316	HR_TR_TrainApprival	综合评价表	综合评价表	0	0
203	2030317	HR_TR_TrainChannel	培训渠道表	培训渠道表	0	0
203	2030318	HR_TR_TrainClass	培训课程表	培训课程表	0	0
203	2030319	HR_TR_TrainClassType	培训课程类别表	培训课程类别表	0	0
203	2030320	HR_TR_TrainMaterial	培训资料表	培训资料表	0	0
203	2030321	HR_TR_TrainNoteEx	员工培训记录附表	员工培训记录附表	0	0
203	2030322	HR_TR_TrainNotice	培训征集通知表	培训征集通知表	0	0
203	2030323	HR_TR_TrainPlan	培训规划表	培训规划表	0	0
203	2030324	HR_TR_TrainPlanClass	培训规划课程表	培训规划课程表	0	0
203	2030325	HR_TR_TrainRequirement	部门培训申请	部门培训申请	0	0
203	2030326	HR_TR_TrainTeacher	培训讲师表	培训讲师表	0	0
204	2040142	HR_TR_ChannelType	培训渠道类型表	培训渠道类型表	0	0
204	2040143	HR_TR_Code_ApproveStatus	培训审批状态代码表	培训审批状态代码表	0	0
204	2040144	HR_TR_Code_ClassType	课程性质	课程性质	0	0
204	2040145	HR_TR_Code_ExamStyle	培训活动考核方式代码表	培训活动考核方式代码表	0	0
204	2040146	HR_TR_Code_ExecuteStatus	培训课程实施状态代码表	培训课程实施状态代码表	0	0
204	2040147	HR_TR_Code_ScoreGrade	考试成绩等级代码表	考试成绩等级代码表	0	0
204	2040148	HR_TR_Code_TrainNoteStatus	培训记录状态代码表	培训记录状态代码表	0	0
204	2040149	HR_TR_Code_TrainQuestionnaireType	培训问卷类型代码表	培训问卷类型代码表	0	0
204	2040150	HR_TR_Code_TrainStyle	培训活动培训方式代码表	培训活动培训方式代码表	0	0
204	2040151	HR_TR_Code_TrainType	培训类别	培训类别	0	0
205	2050117	HR_CMP_Competency	素质指标表	素质指标表	0	0
205	2050118	HR_CMP_CompetencyCategory	素质指标类型表	素质指标类型表	0	0
205	2050119	HR_CMP_CompetencyRule	素质指标符合程度规则表	素质指标符合程度规则表	0	0
205	2050120	HR_CMP_CompetencyStandard	素质指标级别表	素质指标级别表	0	0
205	2050121	HR_CMP_PositionCompetency	职位素质指标表	职位素质指标表	0	0
206	2060110	HR_CMP_CompetencyLevel	素质指标级别代码表	素质指标级别代码表	0	0
206	2060111	HR_CMP_Match	素质指标符合程度代码表	素质指标符合程度代码表	0	0
206	2060112	HR_CMP_PositionCompetencyImport	职位核心素质重要性代码表	职位核心素质重要性代码表	0	0
6201	62010000	ICQCScheme	质检方案	质检方案	0	0
6201	62010001	ICQCSchemeEntry	质检方案分录	质检方案分录	0	0
6201	62010002	QMICMOCKRequest	产品、委外加工检验申请单	产品、委外加工检验申请单	0	0
6201	62010003	QMICMOCKRequestEntry	产品、委外加工检验申请单分录	产品、委外加工检验申请单分录	0	0
6201	62010004	POInStock	采购检验申请单	采购检验申请单	0	0
6201	62010005	POInStockEntry	采购检验申请单分录	采购检验申请单分录	0	0
6201	62010006	QMSaleCkRequest	发货、退货检验申请单	发货、退货检验申请单	0	0
6201	62010007	QMSaleCkRequestEntry	发货、退货检验申请单分录	发货、退货检验申请单分录	0	0
6201	62010008	QMINQCReq	库存检验申请单	库存检验申请单	0	0
6201	62010009	QMINQCReqEntry	库存检验申请单分录	库存检验申请单分录	0	0
6201	62010010	ICSaleQcbill	发货、退货检验单	发货、退货检验单	0	0
6201	62010011	ICSaleQcbillEntry	发货、退货检验单分录	发货、退货检验单分录	0	0
6201	62010012	QMQCBill	库存检验单	库存检验单	0	0
6201	62010013	QMQCBillEntry	库存检验单分录	库存检验单分录	0	0
6201	62010014	ICQCBill	采购、工序、产品、其它、委外加工、委外工序检验单	采购、工序、产品、其它、委外加工、委外工序检验单	0	0
6201	62010015	ICQCBillEntry	采购、工序、产品、其它、委外加工、委外工序检验单分录	采购、工序、产品、其它、委外加工、委外工序检验单分录	0	0
6201	62010016	QMOtCkRequest	其他检验申请单	其他检验申请单	0	0
6201	62010017	QMOtCkRequestEntry	其他检验申请单分录	其他检验申请单分录	0	0
6201	62010018	ICClassGroupInfo	质量事故记录	质量事故记录	0	0
6201	62010019	QMClientServiceLog	客户投诉记录分录	客户投诉记录分录	0	0
6201	62010020	QMQualityAccident	质量事故记录分录	质量事故记录分录	0	0
6201	62010021	QMReject	采购检验不良品处理单	采购检验不良品处理单	0	0
6201	62010022	QMRejectEntry	采购检验不良品处理单分录	采购检验不良品处理单分录	0	0
6201	62010023	QMSampStd	抽样标准	抽样标准	0	0
6201	62010024	QMSampStdEntry	抽样标准分录	抽样标准分录	0	0
6201	62010025	QMEvaProj	供应商评估方案	供应商评估方案	0	0
6201	62010026	QMEvaProjEntry	供应商评估方案分录	供应商评估方案分录	0	0
6201	62010027	QMQualityStd	质量标准	质量标准	0	0
6201	62010028	QMQualityStdEntry	质量标准分录	质量标准分录	0	0
6201	62010029	QMSupplyEva	供应商评估表	供应商评估表	0	0
6201	62010030	QMSupplyEvaEntry	供应商评估表分录	供应商评估表分录	0	0
6201	62010031	QMSampling	取样记录	取样记录	0	0
6201	62010032	QMSamplingEntry	取样记录分录	取样记录分录	0	0
6201	62010033	QMWatchLog	留样观察记录	留样观察记录	0	0
6201	62010034	QMWatchLogEntry	留样观察记录分录	留样观察记录分录	0	0
6201	62010035	QMItemSupplyInfo	物料来源关系	物料来源关系	0	0
6201	62010036	QMItemSupplyInfoEntry	物料来源关系分录	物料来源关系分录	0	0
6201	62010037	QMSampleDestroy	样品销毁记录	样品销毁记录	0	0
6201	62010038	QMSampleDestroyEntry	样品销毁记录分录	样品销毁记录分录	0	0
6201	62010039	View_ICQCScheme	质检方案视图	质检方案视图	3	0
6201	62010040	View_ICClassGroupInfo1001701	客户投诉记录视图	客户投诉记录视图	3	0
6201	62010041	View_ICClassGroupInfo1001702	质量事故记录视图	质量事故记录视图	3	0
6201	62010042	View_QMReject	采购检验不良品处理单视图	采购检验不良品处理单视图	3	0
6201	62010043	View_QMSampStd	抽样标准视图	抽样标准视图	3	0
6201	62010044	View_QMEvaProj	供应商评估方案视图	供应商评估方案视图	3	0
6201	62010045	View_QMQualityStd	质量标准视图	质量标准视图	3	0
6201	62010046	View_QMSupplyEva	供应商评估表视图	供应商评估表视图	3	0
6201	62010047	View_QMSampling	取样记录视图	取样记录视图	3	0
6201	62010048	View_QMWatchLog	留样观察记录视图	留样观察记录视图	3	0
6201	62010049	View_QMItemSupplyInfo	物料来源关系视图	物料来源关系视图	3	0
6201	62010050	View_QMSampleDestroy	样品销毁记录视图	样品销毁记录视图	3	0
6201	62010051	View_InspSchm86	质检方案视图	质检方案视图	3	0
6201	62010052	View_ProductInspectionRequest701	产品检验申请单视图	产品检验申请单视图	3	0
6201	62010053	View_PurchaseInspectionRequest702	采购检验申请单视图	采购检验申请单视图	3	0
6201	62010054	View_SubcontractInspectionRequest703	委外加工检验申请单视图	委外加工检验申请单视图	3	0
6201	62010055	View_GoodsReturnInspectionRequest704	退货检验申请单视图	退货检验申请单视图	3	0
6201	62010056	View_DeliveryInspectionRequest705	发货检验申请单视图	发货检验申请单视图	3	0
6201	62010057	View_PurchaseInspectionSlip711	采购检验单视图	采购检验单视图	3	0
6201	62010058	View_OtherInspectionSlip712	其他检验单视图	其他检验单视图	3	0
6201	62010059	View_ProductInspectionSlip713	产品检验单视图	产品检验单视图	3	0
6201	62010060	View_SubcontractInspectionSlip714	委外加工检验单视图	委外加工检验单视图	3	0
6201	62010061	View_SubcontractOperationInspectionSlip715	委外工序检验单视图	委外工序检验单视图	3	0
6201	62010062	View_OtherInspectionRequestSlip717	其他检验申请单视图	其他检验申请单视图	3	0
6201	62010063	View_InventoryInspectionRequest706	库存检验申请单视图	库存检验申请单视图	3	0
6201	62010064	View_OperationInspectionSlip710	工序检验单视图	工序检验单视图	3	0
6201	62010065	View_GoodsReturnInspectionSlip707	退货检验单视图	退货检验单视图	3	0
6201	62010066	View_DeliveryInspectionSlip708	发货检验单视图	发货检验单视图	3	0
6201	62010067	View_InventoryInspectionSlip709	
